exchange,instrumenttype,name,segment,symbol,symboltoken
NFO,OPTSTK,ZYDUSLIFE,NFO,ZYDUSLIFE30SEP251160CE,144516
NFO,OPTSTK,SAMMAANCAP,NFO,SAMMAANCAP28OCT25157.5CE,36011
NFO,OPTSTK,UNOMINDA,NFO,UNOMINDA30SEP251480PE,36387
NFO,FUTSTK,051NSETEST,NFO,051NSETEST27NOV36FUT,36697
NFO,FUTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV25FUT,37053
NFO,OPTIDX,NIFTY,NFO,NIFTY29JUN2729000PE,38163
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2522900PE,38204
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2523000CE,38213
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2523200CE,38231
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2523650PE,38266
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2523900PE,38280
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2524000PE,38284
NFO,FUTSTK,360ONE,NFO,360ONE25NOV25FUT,38313
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2525100PE,38396
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2525550CE,38415
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2525900PE,38438
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2525950PE,38440
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2526150PE,38452
NFO,OPTIDX,NIFTY,NFO,NIFTY07OCT2526350CE,38459
NFO,OPTSTK,MARUTI,NFO,MARUTI28OCT2516200PE,38788
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS30SEP25940PE,39017
NFO,OPTIDX,NIFTY,NFO,NIFTY30DEC2519000CE,39987
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2522600PE,40413
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2522750PE,40437
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2522850PE,40443
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2523150CE,40491
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2524100PE,40547
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2523300CE,40499
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2523350CE,40502
NFO,OPTSTK,BOSCHLTD,NFO,BOSCHLTD30SEP2542500CE,40619
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2524200PE,40555
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2524950PE,40588
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2525200PE,40611
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2525950PE,40658
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2526150PE,40668
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2526200CE,40670
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2526700CE,40690
NFO,OPTIDX,NIFTY,NFO,NIFTY09SEP2526700PE,40691
NFO,OPTSTK,HEROMOTOCO,NFO,HEROMOTOCO28OCT255900CE,40998
NFO,OPTSTK,TCS,NFO,TCS30SEP252680PE,41067
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE30SEP25930PE,41237
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE30SEP25950CE,41240
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE30SEP25990CE,41260
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE30SEP25990PE,41261
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE28OCT25740CE,41324
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE28OCT25760CE,41326
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE28OCT25780CE,41328
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE28OCT25780PE,41329
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE28OCT25880CE,41336
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE28OCT25920PE,41341
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE28OCT25940PE,41343
NFO,OPTSTK,BAJFINANCE,NFO,BAJFINANCE28OCT25980PE,41347
NFO,OPTSTK,CONCOR,NFO,CONCOR30SEP25420PE,41476
NFO,OPTSTK,CONCOR,NFO,CONCOR30SEP25500PE,41484
NFO,OPTSTK,CONCOR,NFO,CONCOR30SEP25520CE,41507
NFO,OPTSTK,CONCOR,NFO,CONCOR30SEP25600CE,41529
NFO,OPTSTK,IOC,NFO,IOC30SEP25115PE,41938
NFO,OPTSTK,IOC,NFO,IOC30SEP25120PE,41942
NFO,OPTSTK,IOC,NFO,IOC30SEP25130PE,41950
NFO,OPTSTK,IOC,NFO,IOC30SEP25135CE,41953
NFO,OPTSTK,IOC,NFO,IOC30SEP25140CE,41957
NFO,OPTSTK,IOC,NFO,IOC30SEP25145CE,41961
NFO,OPTSTK,IOC,NFO,IOC30SEP25150PE,41966
NFO,OPTSTK,IOC,NFO,IOC30SEP25152.5CE,41967
NFO,OPTSTK,IOC,NFO,IOC30SEP25160CE,41973
NFO,OPTSTK,IOC,NFO,IOC30SEP25165CE,41977
NFO,OPTSTK,IOC,NFO,IOC28OCT25130CE,42019
NFO,OPTSTK,IOC,NFO,IOC28OCT25145PE,42026
NFO,OPTIDX,NIFTY,NFO,NIFTY28DEC2731000CE,42144
NFO,OPTSTK,TECHM,NFO,TECHM30SEP251400CE,42241
NFO,OPTSTK,TECHM,NFO,TECHM30SEP251440PE,42246
NFO,OPTSTK,TECHM,NFO,TECHM30SEP251600CE,42259
NFO,OPTSTK,PGEL,NFO,PGEL30SEP25460PE,42569
NFO,OPTSTK,MPHASIS,NFO,MPHASIS30SEP252500CE,44034
NFO,OPTSTK,MPHASIS,NFO,MPHASIS30SEP252700CE,44038
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2523000PE,44415
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2523050PE,44417
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2523500CE,44448
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2523700PE,44479
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2523850PE,44485
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2523950PE,44517
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2524350CE,44546
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2524550CE,44582
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2524700CE,44604
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2525050PE,44706
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2525100CE,44713
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2525200PE,44741
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2525800PE,44845
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2525850CE,44846
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2525900CE,44848
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2525950PE,44855
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2526050CE,44858
NFO,OPTIDX,NIFTY,NFO,NIFTY16SEP2526350CE,44888
NFO,OPTSTK,HINDPETRO,NFO,HINDPETRO30SEP25355PE,45503
NFO,OPTSTK,HINDPETRO,NFO,HINDPETRO30SEP25365CE,45508
NFO,OPTSTK,HINDPETRO,NFO,HINDPETRO30SEP25395PE,45527
NFO,OPTSTK,HINDPETRO,NFO,HINDPETRO30SEP25410CE,45536
NFO,OPTSTK,HINDPETRO,NFO,HINDPETRO30SEP25410PE,45537
NFO,OPTSTK,HINDPETRO,NFO,HINDPETRO30SEP25430CE,45544
NFO,OPTSTK,HINDPETRO,NFO,HINDPETRO28OCT25340CE,45660
NFO,OPTSTK,HINDPETRO,NFO,HINDPETRO28OCT25410PE,45679
NFO,OPTIDX,NIFTY,NFO,NIFTY30DEC2517000CE,45873
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON30SEP2585PE,47306
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2522800CE,47483
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2522850CE,47490
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2522850PE,47491
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2522900PE,47493
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2523450CE,47534
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2523550PE,47546
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2523900CE,47566
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2524550CE,47622
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2524750PE,47700
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2524850CE,47711
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2524850PE,47712
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2524900CE,47717
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2524950CE,47723
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2525250CE,47759
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2525450PE,47774
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2525750PE,47798
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2526300PE,47850
NFO,OPTIDX,NIFTY,NFO,NIFTY23SEP2526500PE,47858
NFO,OPTSTK,ETERNAL,NFO,ETERNAL30SEP25370CE,48232
NFO,OPTSTK,VEDL,NFO,VEDL30SEP25360CE,48433
NFO,OPTSTK,VEDL,NFO,VEDL30SEP25410PE,48448
NFO,OPTSTK,VEDL,NFO,VEDL30SEP25420PE,48452
NFO,OPTSTK,VEDL,NFO,VEDL30SEP25470CE,48467
NFO,OPTSTK,VEDL,NFO,VEDL28OCT25360PE,48536
NFO,OPTSTK,VEDL,NFO,VEDL28OCT25400CE,48539
NFO,OPTSTK,VEDL,NFO,VEDL28OCT25440PE,48544
NFO,OPTSTK,VEDL,NFO,VEDL28OCT25460PE,48546
NFO,OPTSTK,VEDL,NFO,VEDL28OCT25500PE,48550
NFO,FUTSTK,BAJAJFINSV,NFO,BAJAJFINSV25NOV25FUT,48574
NFO,FUTSTK,BHARATFORG,NFO,BHARATFORG25NOV25FUT,48586
NFO,FUTSTK,BOSCHLTD,NFO,BOSCHLTD25NOV25FUT,48596
NFO,FUTSTK,CDSL,NFO,CDSL25NOV25FUT,48603
NFO,FUTSTK,EICHERMOT,NFO,EICHERMOT25NOV25FUT,48633
NFO,FUTSTK,ETERNAL,NFO,ETERNAL25NOV25FUT,48634
NFO,FUTSTK,GMRAIRPORT,NFO,GMRAIRPORT25NOV25FUT,48640
NFO,FUTSTK,HDFCBANK,NFO,HDFCBANK25NOV25FUT,48652
NFO,FUTSTK,IOC,NFO,IOC25NOV25FUT,48798
NFO,FUTSTK,IREDA,NFO,IREDA25NOV25FUT,48800
NFO,FUTSTK,JSWSTEEL,NFO,JSWSTEEL25NOV25FUT,48817
NFO,FUTSTK,LODHA,NFO,LODHA25NOV25FUT,48873
NFO,FUTSTK,MANKIND,NFO,MANKIND25NOV25FUT,48889
NFO,FUTSTK,MARUTI,NFO,MARUTI25NOV25FUT,48892
NFO,FUTSTK,MPHASIS,NFO,MPHASIS25NOV25FUT,48904
NFO,FUTSTK,NATIONALUM,NFO,NATIONALUM25NOV25FUT,48911
NFO,FUTSTK,NUVAMA,NFO,NUVAMA25NOV25FUT,48961
NFO,FUTSTK,PETRONET,NFO,PETRONET25NOV25FUT,49059
NFO,FUTSTK,PNB,NFO,PNB25NOV25FUT,49067
NFO,FUTSTK,SAIL,NFO,SAIL25NOV25FUT,49080
NFO,FUTSTK,UNIONBANK,NFO,UNIONBANK25NOV25FUT,49137
NFO,OPTIDX,NIFTY,NFO,NIFTY30DEC2516000PE,49178
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2549700PE,49758
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2548500CE,49718
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2549100CE,49740
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2549600CE,49755
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2553000PE,49857
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2553300CE,49873
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2553700PE,49882
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2553600PE,49880
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2551300CE,49793
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2551500CE,49799
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2553800CE,49883
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2554000PE,49888
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2551600CE,49801
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2552900PE,49855
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2553100PE,49865
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2553500CE,49877
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2553600CE,49879
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2554200PE,49892
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2554900PE,49906
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2555100PE,49917
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2555400CE,49935
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2556200PE,50018
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2556400PE,50022
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2558400PE,50072
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2558600CE,50075
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2559500CE,50101
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY25NOV2560500PE,50138
NFO,OPTSTK,PNBHOUSING,NFO,PNBHOUSING30SEP25680CE,50186
NFO,OPTIDX,NIFTY,NFO,NIFTY29DEC2628000CE,50547
NFO,OPTSTK,UNIONBANK,NFO,UNIONBANK30SEP25110CE,50674
NFO,OPTSTK,UNIONBANK,NFO,UNIONBANK30SEP25110PE,50675
NFO,OPTSTK,UNIONBANK,NFO,UNIONBANK30SEP25120CE,50678
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2525550CE,50741
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2525050CE,50719
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2525250CE,50725
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2525450CE,50731
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2525950PE,50762
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2526050CE,50763
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2526650PE,50782
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2526850PE,50792
NFO,OPTIDX,NIFTY,NFO,NIFTY30JUN2627000CE,50973
NFO,OPTIDX,NIFTY,NFO,NIFTY29DEC2627000PE,50979
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY25NOV2524500CE,51045
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY25NOV2525600CE,51067
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY25NOV2525700CE,51069
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY25NOV2526100PE,51130
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY25NOV2526600PE,51158
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY25NOV2526900PE,51174
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY25NOV2527200PE,51182
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY25NOV2528500CE,51209
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY25NOV2528500PE,51210
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2511200PE,51520
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2511300PE,51533
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2511600CE,51575
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2511850CE,51623
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2512000PE,51638
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2512150PE,51652
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2512200PE,51656
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2512500CE,51681
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2512550PE,51687
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2512625CE,51696
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2512950PE,51814
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2513000CE,51817
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2513225CE,51837
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2513450PE,51874
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2513900PE,51934
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2514000PE,51950
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2514200CE,51971
NFO,FUTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT25FUT,52147
NFO,FUTSTK,ADANIENSOL,NFO,ADANIENSOL28OCT25FUT,52173
NFO,FUTSTK,APLAPOLLO,NFO,APLAPOLLO28OCT25FUT,52201
NFO,FUTSTK,AUROPHARMA,NFO,AUROPHARMA28OCT25FUT,52219
NFO,FUTSTK,AXISBANK,NFO,AXISBANK28OCT25FUT,52223
NFO,FUTSTK,CDSL,NFO,CDSL28OCT25FUT,52304
NFO,FUTSTK,COFORGE,NFO,COFORGE28OCT25FUT,52309
NFO,FUTSTK,HAL,NFO,HAL28OCT25FUT,52352
NFO,FUTSTK,HDFCBANK,NFO,HDFCBANK28OCT25FUT,52364
NFO,FUTSTK,HINDPETRO,NFO,HINDPETRO28OCT25FUT,52369
NFO,FUTSTK,ICICIBANK,NFO,ICICIBANK28OCT25FUT,52374
NFO,FUTSTK,IDFCFIRSTB,NFO,IDFCFIRSTB28OCT25FUT,52380
NFO,FUTSTK,IREDA,NFO,IREDA28OCT25FUT,52410
NFO,FUTSTK,IRFC,NFO,IRFC28OCT25FUT,52411
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2522700CE,52435
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2522700PE,52436
NFO,FUTSTK,LT,NFO,LT28OCT25FUT,52442
NFO,FUTSTK,LTIM,NFO,LTIM28OCT25FUT,52444
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2522800PE,52450
NFO,FUTSTK,NBCC,NFO,NBCC28OCT25FUT,52464
NFO,FUTSTK,NUVAMA,NFO,NUVAMA28OCT25FUT,52484
NFO,FUTSTK,OBEROIRLTY,NFO,OBEROIRLTY28OCT25FUT,52486
NFO,FUTSTK,PATANJALI,NFO,PATANJALI28OCT25FUT,52491
NFO,FUTSTK,PERSISTENT,NFO,PERSISTENT28OCT25FUT,52493
NFO,FUTSTK,PNBHOUSING,NFO,PNBHOUSING28OCT25FUT,52501
NFO,FUTSTK,POLYCAB,NFO,POLYCAB28OCT25FUT,52503
NFO,FUTSTK,PRESTIGE,NFO,PRESTIGE28OCT25FUT,52506
NFO,FUTSTK,RVNL,NFO,RVNL28OCT25FUT,52510
NFO,FUTSTK,SBIN,NFO,SBIN28OCT25FUT,52514
NFO,FUTSTK,TATAELXSI,NFO,TATAELXSI28OCT25FUT,52531
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523200PE,52535
NFO,FUTSTK,TIINDIA,NFO,TIINDIA28OCT25FUT,52543
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523400PE,52551
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523700CE,52616
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523700PE,52617
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523800CE,52626
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523900PE,52639
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2524100CE,52664
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2524750CE,52763
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2524800PE,52768
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2524950PE,52786
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2525400CE,52839
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2525500CE,52851
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2548500CE,52864
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2549200PE,52885
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2525850PE,52896
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2525900PE,52898
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2550100CE,52912
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2550400CE,52918
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2550900PE,52929
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2551200CE,52936
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2552200CE,52958
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2553400CE,52984
NFO,FUTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP25FUT,52995
NFO,FUTIDX,FINNIFTY,NFO,FINNIFTY30SEP25FUT,52997
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2554000PE,53006
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2554100CE,53007
NFO,FUTSTK,ABB,NFO,ABB30SEP25FUT,53012
NFO,FUTSTK,ADANIENSOL,NFO,ADANIENSOL30SEP25FUT,53014
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2526300CE,53027
NFO,FUTSTK,BANKINDIA,NFO,BANKINDIA30SEP25FUT,53049
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2555100CE,53078
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2555200PE,53081
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2555300CE,53082
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2555700CE,53092
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2556000PE,53099
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2556100CE,53100
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2556200PE,53103
NFO,FUTSTK,CONCOR,NFO,CONCOR30SEP25FUT,53104
NFO,FUTSTK,CROMPTON,NFO,CROMPTON30SEP25FUT,53105
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2556400CE,53108
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2556600PE,53113
NFO,FUTSTK,CYIENT,NFO,CYIENT30SEP25FUT,53122
NFO,FUTSTK,EXIDEIND,NFO,EXIDEIND30SEP25FUT,53151
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2558000PE,53156
NFO,FUTSTK,GLENMARK,NFO,GLENMARK30SEP25FUT,53160
NFO,FUTSTK,HDFCLIFE,NFO,HDFCLIFE30SEP25FUT,53172
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2558500CE,53181
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2526400CE,53184
NFO,FUTSTK,HINDZINC,NFO,HINDZINC30SEP25FUT,53186
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2526400PE,53197
NFO,FUTSTK,IIFL,NFO,IIFL30SEP25FUT,53203
NFO,FUTSTK,INDIGO,NFO,INDIGO30SEP25FUT,53206
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2559200PE,53331
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2559300CE,53332
NFO,FUTSTK,KOTAKBANK,NFO,KOTAKBANK30SEP25FUT,53360
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2559400CE,53417
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2559500CE,53445
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2556500CE,53514
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2558000CE,53544
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2558500PE,53555
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2559500CE,53574
NFO,OPTIDX,NIFTY,NFO,NIFTY28DEC2723000CE,53618
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2561800CE,53654
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2562400PE,53667
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2562700CE,53672
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2562800CE,53674
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2563000CE,53678
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2563000PE,53679
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2559700PE,53694
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2559800PE,53700
NFO,FUTSTK,NATIONALUM,NFO,NATIONALUM30SEP25FUT,53710
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2564800CE,53737
NFO,FUTSTK,PHOENIXLTD,NFO,PHOENIXLTD30SEP25FUT,53766
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2565700PE,53776
NFO,FUTSTK,POLICYBZR,NFO,POLICYBZR30SEP25FUT,53781
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2566000CE,53789
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2566100PE,53794
NFO,FUTSTK,RBLBANK,NFO,RBLBANK30SEP25FUT,53802
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2566700CE,53814
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2560600PE,53821
NFO,FUTSTK,SONACOMS,NFO,SONACOMS30SEP25FUT,53837
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2567300PE,53847
NFO,FUTSTK,SYNGENE,NFO,SYNGENE30SEP25FUT,53851
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2568000CE,53870
